Attaching 2 probes...
timestamp,event,sock,time_us,snd_cwnd,snd_ssthresh,sk_sndbuf,sk_wmem_queued
178223427343,rcv,0xffff8e9857f48000,785011517,2,2,87040,0
178223463123,rcv,0xffff8e9857f48000,820790922,2,2,87040,1110
178224250315,rcv,0xffff8e9848f83780,1607983569,7,7,2480640,1207
178225773555,rcv,0xffff8e985288ef00,3131223612,10,2147483647,87040,0
178227145449,rcv,0xffff8e984aedef00,4503118198,4,4,87040,0
178227489466,rcv,0xffff8e9848f83780,4847135012,7,7,2480640,1115
178227543971,rcv,0xffff8e9848f83780,4901640074,7,7,2480640,0
178227621421,rcv,0xffff8e9848f83780,4979090020,7,7,2480640,2262
178227621739,rcv,0xffff8e9848f83780,4979405000,7,7,2480640,1147
178227833428,rcv,0xffff8e9848f83780,5191096970,7,7,2480640,0
178227833501,rcv,0xffff8e9848f83780,5191167305,7,7,2480640,0
178227834018,rcv,0xffff8e9857f49bc0,5191685343,10,2147483647,46080,997
178227834143,rcv,0xffff8e9857f49bc0,5191809911,10,2147483647,46080,0
178227875132,rcv,0xffff8e9848f83780,5232799825,7,7,2480640,2230
178227933015,rcv,0xffff8e9848f83780,5290682859,7,7,2480640,2230
178227933165,rcv,0xffff8e9848f83780,5290831075,7,7,2480640,1115
178228177942,rcv,0xffff8e9848f83780,5535610270,7,7,2480640,0
178228178793,rcv,0xffff8e9857f49bc0,5536463441,10,2147483647,46080,2024
178228250412,rcv,0xffff8e9848f83780,5608080444,7,7,2480640,1211
178228273386,rcv,0xffff8e9848f83780,5631053846,7,7,2480640,0
178228273914,rcv,0xffff8e9857f49bc0,5631580687,10,2147483647,46080,1060
178228274009,rcv,0xffff8e9857f49bc0,5631675819,10,2147483647,46080,0
178228274075,rcv,0xffff8e984aeddc80,5631741762,10,2147483647,46080,0
178228352972,rcv,0xffff8e9848f83780,5710641041,7,7,2480640,3345
178228371532,rcv,0xffff8e9848f83780,5729200384,7,7,2480640,1115
178228459289,rcv,0xffff8e984aedef00,5816955654,4,4,87040,3468
178228459305,rcv,0xffff8e984aedef00,5816971262,4,4,87040,0
178228475837,rcv,0xffff8e9848f83780,5833504198,7,7,2480640,3377
178228496130,rcv,0xffff8e9848f83780,5853797344,7,7,2480640,1147
178228496287,rcv,0xffff8e9853026f00,5853953110,10,2147483647,46080,997
178228497588,rcv,0xffff8e9848f83780,5855255307,7,7,2480640,0
178228497757,rcv,0xffff8e9857f49bc0,5855423002,10,2147483647,46080,0
178228497778,rcv,0xffff8e9857f49bc0,5855444602,10,2147483647,46080,0
178228497790,rcv,0xffff8e984aeddc80,5855455809,10,2147483647,46080,0
178228638624,rcv,0xffff8e9848f83780,5996292865,7,7,2480640,18975
178228638777,rcv,0xffff8e9848f83780,5996443550,9,7,2480640,17294
178228638797,rcv,0xffff8e9848f83780,5996463082,10,7,2480640,13438
178228651010,rcv,0xffff8e9848f83780,6008678583,11,7,2480640,9582
178228651530,rcv,0xffff8e9853026f00,6009196561,10,2147483647,46080,49968
178228651684,rcv,0xffff8e9853026f00,6009350816,11,2147483647,46080,49700
178228651763,rcv,0xffff8e9853026f00,6009429379,12,2147483647,46080,48472
