timestamp,event,sock,time_us,snd_cwnd,snd_ssthresh,sk_sndbuf,sk_wmem_queued
177821009540,rcv,0xffff8e98501fae40,2333821607,10,2147483647,46080,997
177821069595,rcv,0xffff8e98501fae40,2393876544,10,2147483647,46080,49968
177821069724,rcv,0xffff8e98501fae40,2394005684,11,2147483647,46080,49700
177821069788,rcv,0xffff8e98501fae40,2394069711,12,2147483647,46080,48472
177821101636,rcv,0xffff8e98501fae40,2425918011,13,2147483647,46080,48204
177821133346,rcv,0xffff8e98501fae40,2457627565,14,2147483647,46080,46976
177821133468,rcv,0xffff8e98501fae40,2457749740,15,2147483647,46080,46708
177821133530,rcv,0xffff8e98501fae40,2457811610,16,2147483647,46080,45480
177821152919,rcv,0xffff8e98501fae40,2477200801,17,2147483647,46080,45212
177821171107,rcv,0xffff8e98501fae40,2495389339,18,2147483647,46080,43984
177821171234,rcv,0xffff8e98501fae40,2495515355,19,2147483647,46080,43716
177821171297,rcv,0xffff8e98501fae40,2495578446,20,2147483647,46080,42488
177821171346,rcv,0xffff8e98501fae40,2495627352,21,2147483647,46080,42220
177821171408,rcv,0xffff8e98501fae40,2495689002,22,2147483647,46080,40992
177821171459,rcv,0xffff8e98501fae40,2495740815,23,2147483647,46080,39764
177821171510,rcv,0xffff8e98501fae40,2495791137,24,2147483647,110592,37576
177821171779,rcv,0xffff8e98501fae40,2496062496,25,2147483647,110592,111412
177821171843,rcv,0xffff8e98501fae40,2496124570,26,2147483647,110592,110184
177821203273,rcv,0xffff8e98501fae40,2527554857,28,2147483647,129024,142804
177821206194,rcv,0xffff8e98501fae40,2530476375,30,2147483647,138240,141308
177821224712,rcv,0xffff8e98501fae40,2548993613,30,30,138240,138852
177821276636,rcv,0xffff8e98501fae40,2600918263,30,30,138240,136396
177821276744,rcv,0xffff8e98501fae40,2601025942,30,30,138240,133940
177821276799,rcv,0xffff8e98501fae40,2601080710,30,30,138240,131484
177821307183,rcv,0xffff8e98501fae40,2631466375,30,30,138240,129028
177821307432,rcv,0xffff8e98501fae40,2631714022,30,30,138240,126572
177821307519,rcv,0xffff8e98501fae40,2631800556,30,30,138240,124116
177821308799,rcv,0xffff8e98501fae40,2633081256,30,30,138240,121660
177821322551,rcv,0xffff8e98501fae40,2646834447,30,30,138240,118244
