Attaching 2 probes...
timestamp,event,sock,time_us,snd_cwnd,snd_ssthresh,sk_sndbuf,sk_wmem_queued
177254655538,rcv,0xffff8e984aedb780,1159533951,10,2147483647,87040,0
177255701639,rcv,0xffff8e9848f83780,2205634269,4,3,2480640,0
177256020824,rcv,0xffff8e9848f83780,2524819480,4,3,2480640,1207
177256865340,rcv,0xffff8e9857f48000,3369334382,3,7,87040,1024
177256984164,rcv,0xffff8e9857f48000,3488159363,3,7,87040,0
177258304000,rcv,0xffff8e9848f83780,4807995275,4,3,2480640,1115
177258339244,rcv,0xffff8e9848f83780,4843240209,4,3,2480640,0
177258453238,rcv,0xffff8e9848f83780,4957234236,4,3,2480640,2262
177258454315,rcv,0xffff8e9848f83780,4958311062,4,3,2480640,1147
177258480400,rcv,0xffff8e9848f83780,4984396465,4,3,2480640,0
177258480895,rcv,0xffff8e9852888940,4984889324,10,2147483647,46080,997
177258484994,rcv,0xffff8e9848f83780,4988990283,4,3,2480640,0
177258485533,rcv,0xffff8e9852888940,4989527744,10,2147483647,46080,0
177258594272,rcv,0xffff8e9848f83780,5098267996,4,3,2480640,2230
177258663757,rcv,0xffff8e9848f83780,5167752593,4,3,2480640,0
177258664439,rcv,0xffff8e9852888940,5168435799,10,2147483647,46080,2038
177258752026,rcv,0xffff8e9848f83780,5256021374,4,3,2480640,1227
177258752517,rcv,0xffff8e9852888940,5256510937,10,2147483647,46080,1074
177258752589,rcv,0xffff8e9852888940,5256582883,10,2147483647,46080,0
177258752658,rcv,0xffff8e984aeddc80,5256652222,12,2147483647,46080,0
177258820962,rcv,0xffff8e9848f83780,5324957113,4,3,2480640,3345
177258837361,rcv,0xffff8e9848f83780,5341357004,4,3,2480640,1115
177258907187,rcv,0xffff8e9848f83780,5411180851,4,3,2480640,3377
177258910363,rcv,0xffff8e9848f83780,5414357578,4,3,2480640,2262
177258910798,rcv,0xffff8e9848f83780,5414791728,4,3,2480640,1147
177258952111,rcv,0xffff8e9848f83780,5456104968,4,3,2480640,0
177258952395,rcv,0xffff8e9857f4c0c0,5456388482,10,2147483647,46080,997
177258952415,rcv,0xffff8e9852888940,5456408157,10,2147483647,46080,0
177258952433,rcv,0xffff8e9852888940,5456426180,10,2147483647,46080,0
177258953585,rcv,0xffff8e9848f83780,5457578906,4,3,2480640,17860
177258953680,rcv,0xffff8e984aeddc80,5457673774,12,2147483647,46080,0
177259036761,rcv,0xffff8e9848f83780,5540756421,4,3,2480640,18015
177259036905,rcv,0xffff8e9848f83780,5540898753,4,3,2480640,17860
177259037019,rcv,0xffff8e9848f83780,5541012343,4,3,2480640,16334
177259057071,rcv,0xffff8e9848f83780,5561066397,4,3,2480640,14886
177259057768,rcv,0xffff8e9857f4c0c0,5561764531,10,2147483647,46080,49968
177259058508,rcv,0xffff8e9848f83780,5562502497,4,3,2480640,17628
177259058867,rcv,0xffff8e9857f4c0c0,5562861532,11,2147483647,46080,49700
177259140004,rcv,0xffff8e9848f83780,5644000192,4,3,2480640,20370
177259142123,rcv,0xffff8e9848f83780,5646118279,4,3,2480640,17474
177259157426,rcv,0xffff8e9848f83780,5661421717,4,3,2480640,13618
177259157986,rcv,0xffff8e9848f83780,5661980702,4,3,2480640,13618
177259158216,rcv,0xffff8e9857f4c0c0,5662212960,12,2147483647,46080,48472
177259158373,rcv,0xffff8e9857f4c0c0,5662367253,13,2147483647,46080,48204
177259158413,rcv,0xffff8e9857f4c0c0,5662406540,14,2147483647,46080,46976
177259158443,rcv,0xffff8e9857f4c0c0,5662436794,15,2147483647,46080,46708
177259239054,rcv,0xffff8e9848f83780,5743049844,4,3,2480640,24586
177259257569,rcv,0xffff8e9848f83780,5761565734,4,3,2480640,21690
177259257792,rcv,0xffff8e9848f83780,5761785517,4,3,2480640,21690
177259258289,rcv,0xffff8e9857f4c0c0,5762284092,16,2147483647,46080,45480
177259258472,rcv,0xffff8e9857f4c0c0,5762466125,17,2147483647,46080,45212
