Attaching 2 probes...
timestamp,event,sock,time_us,snd_cwnd,snd_ssthresh,sk_sndbuf,sk_wmem_queued
200948297774,rcv,0xffff8e9853020940,1189511419,4,7,87040,1023
200948314502,rcv,0xffff8e9853020940,1206240389,4,7,87040,2132
200948320867,rcv,0xffff8e9853020940,1212605100,4,7,87040,1109
200948495579,rcv,0xffff8e9853020940,1387315938,4,7,87040,0
200950958631,rcv,0xffff8e984aedd340,3850368366,10,2147483647,87040,997
200950958676,rcv,0xffff8e984aedd340,3850412124,10,2147483647,87040,0
200951055715,rcv,0xffff8e984aedd340,3947452873,10,2147483647,87040,2039
200951061422,rcv,0xffff8e984aedd340,3953159619,10,2147483647,87040,1075
200951061471,rcv,0xffff8e984aedd340,3953206833,10,2147483647,87040,0
200951068494,rcv,0xffff8e9857f4ae40,3960231842,10,2147483647,87040,997
200951068528,rcv,0xffff8e984aedd340,3960264562,10,2147483647,87040,0
200951070090,rcv,0xffff8e984aedd340,3961826577,10,2147483647,87040,0
200951089514,rcv,0xffff8e9857f4ae40,3981252264,10,2147483647,87040,115808
200951089649,rcv,0xffff8e9857f4ae40,3981385526,15,2147483647,130560,108568
200951090451,rcv,0xffff8e9857f4ae40,3982187618,18,2147483647,130560,105184
200951113249,rcv,0xffff8e9857f4ae40,4004986832,19,2147483647,165376,178056
200951113358,rcv,0xffff8e9857f4ae40,4005093767,20,2147483647,165376,176608
200951154693,rcv,0xffff8e9857f4ae40,4046431174,21,2147483647,165376,175160
200951154831,rcv,0xffff8e9857f4ae40,4046566941,28,2147483647,165376,165024
200951154854,rcv,0xffff8e9857f4ae40,4046589546,36,2147483647,313344,152480
200951154866,rcv,0xffff8e9857f4ae40,4046601599,39,2147483647,313344,148136
200951154876,rcv,0xffff8e9857f4ae40,4046612305,40,2147483647,313344,145728
200951169617,rcv,0xffff8e9857f4ae40,4061354769,42,2147483647,365568,330080
200951174316,rcv,0xffff8e9857f4ae40,4066054356,43,2147483647,365568,328632
200951174523,rcv,0xffff8e9857f4ae40,4066258804,56,2147483647,487424,308848
200951201254,rcv,0xffff8e9857f4ae40,4092992055,60,2147483647,487424,518792
200951201396,rcv,0xffff8e9857f4ae40,4093132407,64,2147483647,487424,513000
200951201409,rcv,0xffff8e9857f4ae40,4093145031,67,2147483647,583168,508656
200951201420,rcv,0xffff8e9857f4ae40,4093156004,74,2147483647,644096,498520
200951201434,rcv,0xffff8e9857f4ae40,4093170101,81,2147483647,705024,488384
200951201448,rcv,0xffff8e9857f4ae40,4093184408,84,2147483647,731136,483080
200951201459,rcv,0xffff8e9857f4ae40,4093194666,86,2147483647,731136,479224
200951201468,rcv,0xffff8e9857f4ae40,4093204498,88,2147483647,731136,475368
200951212807,rcv,0xffff8e9857f4ae40,4104544427,95,2147483647,826880,732608
200951212854,rcv,0xffff8e9857f4ae40,4104589633,102,2147483647,887808,723432
200951212862,rcv,0xffff8e9857f4ae40,4104597956,109,2147483647,948736,713296
200951223089,rcv,0xffff8e9857f4ae40,4114827459,112,2147483647,974848,707992
200951238046,rcv,0xffff8e9857f4ae40,4129783914,126,2147483647,1096704,1150560
200951238104,rcv,0xffff8e9857f4ae40,4129839662,128,2147483647,1114112,1146704
200951260572,rcv,0xffff8e9857f4ae40,4152310520,133,2147483647,1157632,1139464
200951260811,rcv,0xffff8e9857f4ae40,4152547077,137,2147483647,1157632,1133672
200951260827,rcv,0xffff8e9857f4ae40,4152563123,140,2147483647,1218560,1129328
200951284684,rcv,0xffff8e9857f4ae40,4176422181,141,2147483647,1227264,1127880
