Attaching 2 probes...
timestamp,event,sock,time_us,snd_cwnd,snd_ssthresh,sk_sndbuf,sk_wmem_queued
176924987814,rcv,0xffff8e9848f83780,547591532,3,2,2480640,1189
176925126148,rcv,0xffff8e9848f83780,685925728,3,2,2480640,1189
176926933935,rcv,0xffff8e984528b780,2493712496,10,2147483647,87040,0
176927040444,rcv,0xffff8e984aedb780,2600221042,10,2147483647,87040,0
176928379704,rcv,0xffff8e9848f83780,3939481574,3,2,2480640,1115
176928436030,rcv,0xffff8e9848f83780,3995807023,2,2,2480640,0
176928482262,rcv,0xffff8e9848f83780,4042039164,2,2,2480640,2262
176928482803,rcv,0xffff8e9848f83780,4042580607,2,2,2480640,1147
176928504135,rcv,0xffff8e9848f83780,4063912370,3,2,2480640,0
176928504626,rcv,0xffff8e98501fc0c0,4064401934,10,2147483647,46080,997
176928506528,rcv,0xffff8e9848f83780,4066305282,3,2,2480640,0
176928507109,rcv,0xffff8e98501fc0c0,4066884782,10,2147483647,46080,0
176928591684,rcv,0xffff8e9848f83780,4151461245,3,2,2480640,2230
176928861163,rcv,0xffff8e9848f83780,4420940036,3,2,2480640,2326
176928906413,rcv,0xffff8e9848f83780,4466189980,1,2,2480640,2326
176928950222,rcv,0xffff8e9848f83780,4510000115,2,2,2480640,0
176928950342,rcv,0xffff8e9848f83780,4510117384,2,2,2480640,0
176928950896,rcv,0xffff8e98501fc0c0,4510672454,10,2147483647,46080,2024
176928950980,rcv,0xffff8e98501fc0c0,4510755056,10,2147483647,46080,0
176928951041,rcv,0xffff8e984aeddc80,4510816681,10,2147483647,46080,0
176928996130,rcv,0xffff8e9848f83780,4555906858,2,2,2480640,3345
176928996261,rcv,0xffff8e9848f83780,4556036402,2,2,2480640,2230
176929014533,rcv,0xffff8e9848f83780,4574310423,3,2,2480640,1115
176929060113,rcv,0xffff8e9848f83780,4619888614,3,2,2480640,3377
176929079906,rcv,0xffff8e9848f83780,4639681563,3,2,2480640,1147
176929080048,rcv,0xffff8e9857f4dc80,4639823112,10,2147483647,46080,997
176929080924,rcv,0xffff8e9848f83780,4640699742,3,2,2480640,0
176929081075,rcv,0xffff8e98501fc0c0,4640850691,10,2147483647,46080,0
176929081102,rcv,0xffff8e98501fc0c0,4640877058,10,2147483647,46080,0
176929081113,rcv,0xffff8e984aeddc80,4640887920,10,2147483647,46080,0
176929125522,rcv,0xffff8e9848f83780,4685299666,3,2,2480640,18015
176929144333,rcv,0xffff8e9848f83780,4704110885,3,2,2480640,17550
176929144939,rcv,0xffff8e9857f4dc80,4704715137,10,2147483647,46080,49968
176929170283,rcv,0xffff8e9848f83780,4730060090,3,2,2480640,18921
176929189615,rcv,0xffff8e9848f83780,4749393240,3,2,2480640,19881
176929215217,rcv,0xffff8e9848f83780,4774994761,2,2,2480640,18921
176929229204,rcv,0xffff8e9848f83780,4788980986,2,2,2480640,18921
176929249173,rcv,0xffff8e9848f83780,4808951301,2,2,2480640,12169
176929249342,rcv,0xffff8e9848f83780,4809117483,2,2,2480640,12169
176929249851,rcv,0xffff8e9857f4dc80,4809628044,11,2147483647,46080,49700
176929250032,rcv,0xffff8e9857f4dc80,4809807551,12,2147483647,46080,48472
176929250181,rcv,0xffff8e9857f4dc80,4809956553,13,2147483647,46080,48204
176929251130,rcv,0xffff8e9848f83780,4810907686,2,2,2480640,20395
