timestamp,event,sock,time_us,snd_cwnd,snd_ssthresh,sk_sndbuf,sk_wmem_queued
364410509527,rcv,0xffff8e99dc309bc0,5126984572,10,2147483647,87040,1523
364410512811,rcv,0xffff8e99dc309bc0,5130268823,10,2147483647,87040,0
364410515037,rcv,0xffff8e99dc309bc0,5132495081,10,2147483647,87040,972
364410516931,rcv,0xffff8e99dc309bc0,5134388386,10,2147483647,87040,1982
364410745916,rcv,0xffff8e99dc309bc0,5363374540,10,2147483647,87040,0
364410840912,rcv,0xffff8e99dc309bc0,5458370117,10,2147483647,87040,100432
364410840948,rcv,0xffff8e99dc309bc0,5458405351,12,2147483647,87040,98904
364410840952,rcv,0xffff8e99dc309bc0,5458409530,14,2147483647,121856,96008
364410841656,rcv,0xffff8e99dc309bc0,5459114220,16,2147483647,139264,142816
364410841700,rcv,0xffff8e99dc309bc0,5459156769,18,2147483647,156672,139920
364410842236,rcv,0xffff8e99dc309bc0,5459693944,20,2147483647,156672,137024
364410842264,rcv,0xffff8e99dc309bc0,5459721429,22,2147483647,191488,134128
364410842272,rcv,0xffff8e99dc309bc0,5459729431,24,2147483647,208896,130272
364410842929,rcv,0xffff8e99dc309bc0,5460386409,26,2147483647,208896,212776
364410842948,rcv,0xffff8e99dc309bc0,5460405425,28,2147483647,243712,209880
364410842952,rcv,0xffff8e99dc309bc0,5460409550,30,2147483647,261120,206984
364410843623,rcv,0xffff8e99dc309bc0,5461080768,32,2147483647,261120,203128
364410843637,rcv,0xffff8e99dc309bc0,5461094604,32,32,278528,200232
364410843640,rcv,0xffff8e99dc309bc0,5461097255,32,32,278528,197336
364410844382,rcv,0xffff8e99dc309bc0,5461839170,32,32,278528,194440
364410844403,rcv,0xffff8e99dc309bc0,5461860385,32,32,278528,191544
364410844861,rcv,0xffff8e99dc309bc0,5462317967,32,32,278528,187688
364410844883,rcv,0xffff8e99dc309bc0,5462339940,32,32,278528,184792
364410844887,rcv,0xffff8e99dc309bc0,5462343780,32,32,278528,181896
364410845555,rcv,0xffff8e99dc309bc0,5463012108,32,32,278528,280328
364410845567,rcv,0xffff8e99dc309bc0,5463024550,32,32,278528,277432
364410845572,rcv,0xffff8e99dc309bc0,5463029504,33,32,287232,273576
364410846359,rcv,0xffff8e99dc309bc0,5463816192,33,32,287232,269720
364410846374,rcv,0xffff8e99dc309bc0,5463831047,33,32,287232,266824
364410846378,rcv,0xffff8e99dc309bc0,5463835003,33,32,287232,263928
364410847115,rcv,0xffff8e99dc309bc0,5464572326,33,32,287232,261032
364410847137,rcv,0xffff8e99dc309bc0,5464594086,33,32,287232,259096
364410847143,rcv,0xffff8e99dc309bc0,5464600392,33,32,287232,255240
364410847738,rcv,0xffff8e99dc309bc0,5465195626,33,32,287232,252344
364410847745,rcv,0xffff8e99dc309bc0,5465202222,33,32,287232,249448
364410847748,rcv,0xffff8e99dc309bc0,5465205236,33,32,287232,246552
364410848478,rcv,0xffff8e99dc309bc0,5465935596,34,32,295936,242696
364410848499,rcv,0xffff8e99dc309bc0,5465955797,34,32,295936,239800
364410848506,rcv,0xffff8e99dc309bc0,5465963211,34,32,295936,235944
364410849207,rcv,0xffff8e99dc309bc0,5466664573,34,32,295936,233048
364410849226,rcv,0xffff8e99dc309bc0,5466682765,34,32,295936,230152
364410849231,rcv,0xffff8e99dc309bc0,5466688648,34,32,295936,227256
364410849992,rcv,0xffff8e99dc309bc0,5467449297,34,32,295936,224360
364410850038,rcv,0xffff8e99dc309bc0,5467494999,34,32,295936,220504
364410850462,rcv,0xffff8e99dc309bc0,5467919291,34,32,295936,217608
364410850473,rcv,0xffff8e99dc309bc0,5467930598,34,32,295936,214712
364410850480,rcv,0xffff8e99dc309bc0,5467937021,35,32,304640,211816
364410851189,rcv,0xffff8e99dc309bc0,5468646692,35,32,304640,208920
364410851214,rcv,0xffff8e99dc309bc0,5468671031,35,32,304640,205064
364410851232,rcv,0xffff8e99dc309bc0,5468688868,35,32,304640,201208
364410851901,rcv,0xffff8e99dc309bc0,5469358134,35,32,304640,316528
364410851914,rcv,0xffff8e99dc309bc0,5469370844,35,32,304640,313632
364410851920,rcv,0xffff8e99dc309bc0,5469376767,35,32,304640,310736
364410852695,rcv,0xffff8e99dc309bc0,5470152128,35,32,304640,307840
364410852706,rcv,0xffff8e99dc309bc0,5470163152,35,32,304640,303984
364410853182,rcv,0xffff8e99dc309bc0,5470638874,35,32,304640,301088
364410853201,rcv,0xffff8e99dc309bc0,5470657838,36,32,304640,299152
364410853208,rcv,0xffff8e99dc309bc0,5470665405,36,32,313344,296256
364410853870,rcv,0xffff8e99dc309bc0,5471326839,36,32,313344,293360
364410853872,rcv,0xffff8e99dc309bc0,5471329483,36,32,313344,290464
364410853875,rcv,0xffff8e99dc309bc0,5471331913,36,32,313344,286608
364410854682,rcv,0xffff8e99dc309bc0,5472139581,36,32,313344,283712
364410854698,rcv,0xffff8e99dc309bc0,5472154704,36,32,313344,281776
364410854700,rcv,0xffff8e99dc309bc0,5472157352,36,32,313344,278880
364410855434,rcv,0xffff8e99dc309bc0,5472891765,36,32,313344,275984
364410855444,rcv,0xffff8e99dc309bc0,5472901315,36,32,313344,272128
364410855915,rcv,0xffff8e99dc309bc0,5473372426,37,32,322048,269232
364410855928,rcv,0xffff8e99dc309bc0,5473384998,37,32,322048,267296
364410855930,rcv,0xffff8e99dc309bc0,5473387201,37,32,322048,264400
364410856704,rcv,0xffff8e99dc309bc0,5474161968,37,32,322048,261504
364410856711,rcv,0xffff8e99dc309bc0,5474168410,37,32,322048,258608
364410856714,rcv,0xffff8e99dc309bc0,5474171104,37,32,322048,254752
364410857326,rcv,0xffff8e99dc309bc0,5474783612,37,32,322048,251856
364410857372,rcv,0xffff8e99dc309bc0,5474829521,37,32,322048,249920
364410857395,rcv,0xffff8e99dc309bc0,5474852536,37,32,322048,246064
364410858104,rcv,0xffff8e99dc309bc0,5475561756,37,32,322048,243168
364410858117,rcv,0xffff8e99dc309bc0,5475574085,38,32,330752,239312
364410858574,rcv,0xffff8e99dc309bc0,5476030997,38,32,330752,236416
