timestamp,event,sock,time_us,snd_cwnd,snd_ssthresh,sk_sndbuf,sk_wmem_queued
369284301211,rcv,0xffff8e98501fc0c0,4938677834,10,2147483647,87040,1523
369284302368,rcv,0xffff8e98501fc0c0,4939833657,10,2147483647,87040,0
369284307481,rcv,0xffff8e98501fc0c0,4944948197,10,2147483647,87040,972
369284459314,rcv,0xffff8e98501fc0c0,5096781306,10,2147483647,87040,967
369284557129,rcv,0xffff8e98501fc0c0,5194597162,10,2147483647,87040,0
369284662847,rcv,0xffff8e98501fc0c0,5300314176,10,2147483647,87040,100432
369284662890,rcv,0xffff8e98501fc0c0,5300355724,11,2147483647,87040,100352
369284662898,rcv,0xffff8e98501fc0c0,5300363837,12,2147483647,87040,99864
369284663248,rcv,0xffff8e98501fc0c0,5300713809,13,2147483647,87040,99376
369284663261,rcv,0xffff8e98501fc0c0,5300726513,14,2147483647,87040,98888
369284663265,rcv,0xffff8e98501fc0c0,5300730951,15,2147483647,87040,98400
369284663271,rcv,0xffff8e98501fc0c0,5300737266,16,2147483647,139264,96952
369284663772,rcv,0xffff8e98501fc0c0,5301238457,17,2147483647,139264,96464
369284663781,rcv,0xffff8e98501fc0c0,5301247241,17,17,147968,95016
369284663784,rcv,0xffff8e98501fc0c0,5301250106,17,17,147968,93568
369284663792,rcv,0xffff8e98501fc0c0,5301258373,17,17,147968,92120
369284663797,rcv,0xffff8e98501fc0c0,5301263281,17,17,147968,91632
369284664277,rcv,0xffff8e98501fc0c0,5301743741,17,17,147968,157736
369284664287,rcv,0xffff8e98501fc0c0,5301752753,17,17,147968,156288
369284664292,rcv,0xffff8e98501fc0c0,5301757848,17,17,147968,153880
369284664301,rcv,0xffff8e98501fc0c0,5301767175,17,17,147968,152432
369284664305,rcv,0xffff8e98501fc0c0,5301771312,17,17,147968,150024
369284664893,rcv,0xffff8e98501fc0c0,5302358877,17,17,147968,148576
369284664912,rcv,0xffff8e98501fc0c0,5302378554,17,17,147968,146168
369284664920,rcv,0xffff8e98501fc0c0,5302386170,17,17,147968,144720
