timestamp,event,sock,time_us,snd_cwnd,snd_ssthresh,sk_sndbuf,sk_wmem_queued
369617299103,rcv,0xffff8e99dc30a500,5133224027,10,2147483647,87040,1523
369617301172,rcv,0xffff8e99dc30a500,5135293023,10,2147483647,87040,0
369617304431,rcv,0xffff8e99dc30a500,5138551982,10,2147483647,87040,972
369617454052,rcv,0xffff8e99dc30a500,5288174474,10,2147483647,87040,967
369617565640,rcv,0xffff8e99dc30a500,5399762627,10,2147483647,87040,0
369617653776,rcv,0xffff8e99dc30a500,5487897045,10,2147483647,87040,100432
369617653797,rcv,0xffff8e99dc30a500,5487917716,11,2147483647,87040,100352
369617653804,rcv,0xffff8e99dc30a500,5487924659,12,2147483647,87040,99864
369617653808,rcv,0xffff8e99dc30a500,5487928733,13,2147483647,87040,99376
369617654371,rcv,0xffff8e99dc30a500,5488491806,14,2147483647,121856,98888
369617654391,rcv,0xffff8e99dc30a500,5488511143,15,2147483647,121856,98400
369617654399,rcv,0xffff8e99dc30a500,5488519169,16,2147483647,139264,96952
369617654403,rcv,0xffff8e99dc30a500,5488523693,17,2147483647,139264,96464
369617654408,rcv,0xffff8e99dc30a500,5488528466,18,2147483647,139264,95976
369617655079,rcv,0xffff8e99dc30a500,5489199629,19,2147483647,139264,95488
369617655089,rcv,0xffff8e99dc30a500,5489209374,19,19,165376,93080
369617655091,rcv,0xffff8e99dc30a500,5489211475,19,19,165376,91632
369617655093,rcv,0xffff8e99dc30a500,5489213537,19,19,165376,89224
369617655481,rcv,0xffff8e99dc30a500,5489601580,19,19,165376,172216
369617655485,rcv,0xffff8e99dc30a500,5489605242,19,19,165376,169808
369617655487,rcv,0xffff8e99dc30a500,5489607051,19,19,165376,168360
369617655489,rcv,0xffff8e99dc30a500,5489609528,19,19,165376,165952
369617655491,rcv,0xffff8e99dc30a500,5489611382,19,19,165376,164504
369617656209,rcv,0xffff8e99dc30a500,5490329808,19,19,165376,162096
369617656224,rcv,0xffff8e99dc30a500,5490344133,19,19,165376,161608
369617656227,rcv,0xffff8e99dc30a500,5490347394,19,19,165376,159200
369617656229,rcv,0xffff8e99dc30a500,5490349690,19,19,165376,156792
369617656231,rcv,0xffff8e99dc30a500,5490351780,19,19,165376,154384
369617656763,rcv,0xffff8e99dc30a500,5490883392,19,19,165376,152936
369617656769,rcv,0xffff8e99dc30a500,5490889241,19,19,165376,150528
369617656772,rcv,0xffff8e99dc30a500,5490892157,19,19,165376,146672
369617657562,rcv,0xffff8e99dc30a500,5491682207,19,19,165376,142816
369617657576,rcv,0xffff8e99dc30a500,5491696085,20,19,165376,140880
369617657579,rcv,0xffff8e99dc30a500,5491699292,20,19,174080,137024
369617658281,rcv,0xffff8e99dc30a500,5492402097,20,19,174080,134128
369617658291,rcv,0xffff8e99dc30a500,5492410968,20,19,174080,131232
369617658295,rcv,0xffff8e99dc30a500,5492415097,20,19,174080,127376
369617659008,rcv,0xffff8e99dc30a500,5493128864,20,19,174080,124480
369617659025,rcv,0xffff8e99dc30a500,5493145161,20,19,174080,122544
369617659028,rcv,0xffff8e99dc30a500,5493148046,20,19,174080,120136
369617659547,rcv,0xffff8e99dc30a500,5493667636,20,19,174080,117240
369617659551,rcv,0xffff8e99dc30a500,5493671096,20,19,174080,114344
369617659553,rcv,0xffff8e99dc30a500,5493673277,21,19,174080,111448
369617660240,rcv,0xffff8e99dc30a500,5494361170,21,19,174080,176592
369617660257,rcv,0xffff8e99dc30a500,5494377700,21,19,174080,174656
369617660260,rcv,0xffff8e99dc30a500,5494380758,21,19,182784,170800
369617660882,rcv,0xffff8e99dc30a500,5495002330,21,19,182784,167904
369617660891,rcv,0xffff8e99dc30a500,5495011570,21,19,182784,165008
369617660895,rcv,0xffff8e99dc30a500,5495015703,21,19,182784,162112
369617661628,rcv,0xffff8e99dc30a500,5495748792,21,19,182784,159216
369617661636,rcv,0xffff8e99dc30a500,5495756682,21,19,182784,156320
369617661641,rcv,0xffff8e99dc30a500,5495761133,21,19,182784,153912
369617662273,rcv,0xffff8e99dc30a500,5496394028,21,19,182784,151016
369617662295,rcv,0xffff8e99dc30a500,5496415263,22,19,191488,148120
369617662305,rcv,0xffff8e99dc30a500,5496425799,22,19,191488,145224
369617662977,rcv,0xffff8e99dc30a500,5497097659,22,19,191488,142328
369617662993,rcv,0xffff8e99dc30a500,5497113771,22,19,191488,139432
369617663022,rcv,0xffff8e99dc30a500,5497143007,22,19,191488,137024
369617663619,rcv,0xffff8e99dc30a500,5497739571,22,19,191488,134128
369617663631,rcv,0xffff8e99dc30a500,5497751819,22,19,191488,131232
