timestamp,event,sock,time_us,snd_cwnd,snd_ssthresh,sk_sndbuf,sk_wmem_queued
369744507819,rcv,0xffff8e98501fe5c0,5985800069,10,2147483647,87040,1523
369744509604,rcv,0xffff8e98501fe5c0,5987584958,10,2147483647,87040,0
369744512709,rcv,0xffff8e98501fe5c0,5990690138,10,2147483647,87040,972
369744661030,rcv,0xffff8e98501fe5c0,6139012042,10,2147483647,87040,967
369744760166,rcv,0xffff8e98501fe5c0,6238148267,10,2147483647,87040,0
369744836462,rcv,0xffff8e98501fe5c0,6314443153,10,2147483647,87040,100432
369744836493,rcv,0xffff8e98501fe5c0,6314473374,11,2147483647,87040,100352
369744836499,rcv,0xffff8e98501fe5c0,6314479691,12,2147483647,87040,99864
369744836503,rcv,0xffff8e98501fe5c0,6314483363,13,2147483647,87040,99376
369744836509,rcv,0xffff8e98501fe5c0,6314489778,14,2147483647,121856,98888
369744836920,rcv,0xffff8e98501fe5c0,6314901531,15,2147483647,130560,98400
369744836933,rcv,0xffff8e98501fe5c0,6314914062,16,2147483647,139264,96952
369744836938,rcv,0xffff8e98501fe5c0,6314918236,17,2147483647,139264,96464
369744836941,rcv,0xffff8e98501fe5c0,6314921667,18,2147483647,139264,95976
369744836944,rcv,0xffff8e98501fe5c0,6314925002,19,2147483647,139264,95488
369744837577,rcv,0xffff8e98501fe5c0,6315558265,20,2147483647,139264,94040
369744837589,rcv,0xffff8e98501fe5c0,6315569148,21,2147483647,139264,92592
369744837591,rcv,0xffff8e98501fe5c0,6315571361,22,2147483647,139264,90184
369744837592,rcv,0xffff8e98501fe5c0,6315572958,23,2147483647,139264,88736
369744837594,rcv,0xffff8e98501fe5c0,6315574643,24,2147483647,139264,86328
369744838260,rcv,0xffff8e98501fe5c0,6316240329,25,2147483647,139264,152432
369744838272,rcv,0xffff8e98501fe5c0,6316252198,26,2147483647,139264,150984
369744838275,rcv,0xffff8e98501fe5c0,6316255981,27,2147483647,235008,149536
369744838277,rcv,0xffff8e98501fe5c0,6316257449,28,2147483647,235008,147128
369744838278,rcv,0xffff8e98501fe5c0,6316258762,29,2147483647,235008,145680
369744838908,rcv,0xffff8e98501fe5c0,6316889080,30,2147483647,235008,244600
369744838917,rcv,0xffff8e98501fe5c0,6316897725,30,30,261120,242192
369744838919,rcv,0xffff8e98501fe5c0,6316899691,30,30,261120,239784
369744838924,rcv,0xffff8e98501fe5c0,6316905089,30,30,261120,239296
369744839437,rcv,0xffff8e98501fe5c0,6317417769,30,30,261120,236888
369744839444,rcv,0xffff8e98501fe5c0,6317424561,30,30,261120,233032
369744839898,rcv,0xffff8e98501fe5c0,6317878364,30,30,261120,229176
369744839904,rcv,0xffff8e98501fe5c0,6317884870,30,30,261120,225320
369744839907,rcv,0xffff8e98501fe5c0,6317887103,30,30,261120,221464
369744840650,rcv,0xffff8e98501fe5c0,6318631303,30,30,261120,219528
369744840661,rcv,0xffff8e98501fe5c0,6318641506,30,30,261120,216632
369744841234,rcv,0xffff8e98501fe5c0,6319214387,30,30,261120,213736
369744841241,rcv,0xffff8e98501fe5c0,6319221685,31,30,269824,210840
369744841243,rcv,0xffff8e98501fe5c0,6319223773,31,30,269824,206984
369744841903,rcv,0xffff8e98501fe5c0,6319884248,31,30,269824,203128
369744841914,rcv,0xffff8e98501fe5c0,6319894278,31,30,269824,200232
369744841916,rcv,0xffff8e98501fe5c0,6319896149,31,30,269824,197336
369744842725,rcv,0xffff8e98501fe5c0,6320705418,31,30,269824,194440
369744842731,rcv,0xffff8e98501fe5c0,6320711715,31,30,269824,191544
369744842733,rcv,0xffff8e98501fe5c0,6320713847,31,30,269824,189136
369744843316,rcv,0xffff8e98501fe5c0,6321296924,31,30,269824,185280
369744843327,rcv,0xffff8e98501fe5c0,6321307963,31,30,269824,182384
369744844236,rcv,0xffff8e98501fe5c0,6322216944,31,30,269824,280816
369744844248,rcv,0xffff8e98501fe5c0,6322228762,32,30,278528,272616
369744844251,rcv,0xffff8e98501fe5c0,6322231922,32,30,278528,270208
369744844257,rcv,0xffff8e98501fe5c0,6322238059,32,30,278528,268760
369744844259,rcv,0xffff8e98501fe5c0,6322239778,32,30,278528,267312
369744844695,rcv,0xffff8e98501fe5c0,6322675974,32,30,278528,265864
369744844698,rcv,0xffff8e98501fe5c0,6322678262,32,30,278528,264416
369744844699,rcv,0xffff8e98501fe5c0,6322679921,32,30,278528,262968
